img,title,company,rating,review,location,experience
https://static.ambitionbox.com/alpha/company/photos/logos/multi-recruit.jpg,Data Scientist - AWS/Spark/Apache Flink (3-7 yrs),Multirecruit,4.3,16,Bengaluru/Bangalore,3-7 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/ergode-it-services-pvt-dot-ltd-dot.jpg,Data Scientist - NLP/Machine Learning (3-5 yrs),Ergode IT Services Pvt Ltd,3.6,360,Mumbai,3-5 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Data Scientist,Xerago,3.8,86,Chennai,7-11 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,BOLD - Software Engineer - Data Science (2-5 yrs),Bold Technologies,5.0,6,Noida,2-5 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/carbynetech.jpg,CarbyneTech - Data Scientist - Image Processing/Machine Learning (6-20 yrs),CarbyneTech India Pvt Ltd,4.2,24,Hyderabad/Secunderabad,6-20 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Data Scientist - Predictive Modeling/Machine Learning (3-9 yrs),"TechRBM,Mohali",4.0,39,"Chandigarh, Others",3-9 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/sampoorna-computer-people.jpg,Senior Data Scientist - IT (10-15 yrs),Sampoorna Consultants Pvt. Ltd,4.1,24,Mumbai,10-15 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/sampoorna-computer-people.jpg,Data Science Engineer - Data Visualization/Machine Learning (2-4 yrs),Sampoorna Consultants Pvt. Ltd,4.1,24,Bengaluru/Bangalore,2-4 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/sampoorna-computer-people.jpg,Data Science Engineer - Machine Learning/Artificial Intelligence (2-4 yrs),Sampoorna Consultants Pvt. Ltd,4.1,24,Bengaluru/Bangalore,2-4 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/sampoorna-computer-people.jpg,Senior Solution Engineer - Artificial Intelligence (8-12 yrs),Sampoorna Consultants Pvt. Ltd,4.1,24,Bengaluru/Bangalore,8-12 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/sampoorna-computer-people.jpg,Data Scientist II - Machine Learning (6-13 yrs),Sampoorna Consultants Pvt. Ltd,4.1,24,Mumbai,6-13 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Senior Data Scientist - Python/Scala (8-18 yrs),Global Employees,4.8,7,Not found,8-18 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Machine Learning Engineer - Python (4-10 yrs),Marktine Technology Solutions,4.3,8,Not found,4-10 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/arabeasy.jpg,ArabEasy - Data Scientist - Java/Python (0-2 yrs),Arabeasy,4.1,10,Delhi NCR,0-2 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Netradyne - Data Scientist (3-8 yrs),Netradyne,3.5,27,Bengaluru/Bangalore,3-8 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Data Scientist,Serendipity Corporate Services,Not found,Not found,Pune,3-5 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Data Scientist - Image Recognition/Machine Learning,CarbyneTech India,Not found,Not found,Hyderabad / Secunderabad,5-10 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,CarbyneTech - Data Scientist - Image Recognition/Machine Learning,CarbyneTech India,Not found,Not found,Hyderabad / Secunderabad,5-10 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Data Science - Generative AI,Value Vision Management Consultant,Not found,Not found,"Bangalore / Bengaluru, Hyderabad / Secunderabad, Kolkata
													+1 more",12-16 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Principal Data Scientist/Senior Data Scientist/Data Scientist - NLP/ML,Benovymed Healthcare,Not found,Not found,"Delhi/Ncr, Gurgaon / Gurugram, Noida",0-5 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Principal Data Scientist/Senior Data Scientist/Data Scientist - NLP,Benovymed Healthcare,Not found,Not found,"Gurgaon / Gurugram, Noida",0-5 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Principal Data Scientist / Sr. Data Scientist / Data Scientist- NLP/ML,Benovymed Healthcare,Not found,Not found,"Delhi/Ncr, Gurgaon / Gurugram, Noida",0-5 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/sampoorna-computer-people.jpg,Data Scientist - IT (6-9 yrs),Sampoorna Consultants Pvt. Ltd,4.1,24,"Mumbai, Bengaluru/Bangalore",6-9 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Infocrunch Analytics - Senior Data Scientist - Machine Learning/Deep Learning (3-7 yrs),Infocrunch Analytics Pvt Ltd,3.8,87,"Bengaluru/Bangalore, Delhi NCR, Hyderabad/Secunderabad",3-7 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/hr-india-solutions.jpg,Data Scientist - Deep Learning/Neural Networks (3-6 yrs),HR India Solutions,4.1,17,Bengaluru/Bangalore,3-6 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Data Scientist - Machine Learning/Neural Networks (3-5 yrs),Success Pact Consulting Pvt Ltd,2.9,70,Bengaluru/Bangalore,3-5 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Senior Data Scientist - NLP/Tensorflow (4-7 yrs),Foundit,3.7,222,"Bengaluru/Bangalore, Noida",4-7 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/hcapital.jpg,Data Scientist - SQL/Python (4-10 yrs),hCapital Business Consulting Private Limited,3.9,29,Mumbai,4-10 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/hcapital.jpg,Data Scientist - FinTech Firm (2-6 yrs),hCapital Executive Search,3.9,29,Mumbai,2-6 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Axiom Telecom - Data Scientist - Time Series Forecasting (4-7 yrs),Telecom,3.9,44,Dubai,4-7 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/cacti-global.jpg,Cacti Legal - Data Analyst - Power BI (4-7 yrs),Cacti Legal,3.7,52,"Bengaluru/Bangalore, Gurgaon/Gurugram, Mumbai
													+1 more",4-7 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/hcapital.jpg,Data Scientist - R/Python (6-8 yrs),hCapital,3.9,29,Hyderabad/Secunderabad,6-8 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/octro-21143.jpg,Octro - Data Scientist - Gaming (1-3 yrs),Octro,3.7,53,Noida,1-3 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/dhani-services.jpg,Dhani - Lead Data Scientist - NLP/SQL/Tensorflow (7-10 yrs),DHANI,3.5,601,Gurgaon/Gurugram,7-10 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/dhani-services.jpg,Dhani - Data Scientist - Python/MathML (2-8 yrs),DHANI,3.5,601,Bengaluru/Bangalore,2-8 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Dhani - Data Scientist - Python/Java/Scala (1-4 yrs),DHANI,3.5,601,Hyderabad/Secunderabad,1-4 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Data Scientist,GigIndia,3.6,66,Pune,2-4 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Lead Data Scientist/Manager - ETL/Data Warehousing (5-12 yrs),Optimal Virtual Employee,3.3,18,Noida,5-12 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/talwandi-sabo-power-limited.jpg,Senior Data Scientist - BigQuery/Statistical Modeling (5-8 yrs),TSPL,3.3,73,Mumbai,5-8 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/talwandi-sabo-power-limited.jpg,Data Analytics & Visualization Engineer - Statistical Modeling (2-4 yrs),TSPL,3.3,73,Mumbai,2-4 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/totl-rpo-solutions.jpg,Data Scientist - IT (4-17 yrs),TOTL RPO SOLUTIONS LLP,3.9,13,"Delhi Ncr, Gurgaon/Gurugram",4-17 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Data Scientist - Machine Learning/Deep Learning (3-6 yrs),Humantra HR Solutions Pvt Ltd,4.6,5,Mumbai,3-6 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/anzy-global.jpg,Data Scientist - Business Consulting Firm (4-6 yrs),ANZY GLOBAL,3.5,29,Bengaluru/Bangalore,4-6 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/exploro-solutions.jpg,Data Scientist - Machine Learning (5-13 yrs),Exploro Solutions,4.8,4,"Bengaluru/Bangalore, Jaipur, Hyderabad/Secunderabad
													+2 more",5-13 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/exploro-solutions.jpg,Senior Data Scientist/Tech Lead - SQL/Python/Big Data (5-10 yrs),Exploro Solutions,4.8,4,"Bengaluru/Bangalore, Chennai, Pune",5-10 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/exploro-solutions.jpg,Data Scientist - Python/Machine Learning (5-10 yrs),Exploro Solutions,4.8,4,Bengaluru/Bangalore,5-10 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Data Scientist - Hadoop/Python (5-10 yrs),Exploro Solutions,4.8,4,Bengaluru/Bangalore,5-10 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Senior Data Scientist/Tech Lead - R/SQL/Python (5-10 yrs),Exploro Solutions,4.8,4,Bengaluru/Bangalore,5-10 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/asg-technologies.jpg,Senior Data Scientist,ASG Technologies,4.1,22,Chennai,3-9 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Data Scientist - Predictive Modeling/Pattern Recognition (3-5 yrs),DATA ECONOMY PRIVATE LIMITED,4.1,26,Hyderabad/Secunderabad,3-5 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Machine Learning Architect - Data Science (10-14 yrs),CliqHR,4.6,8,Chennai,10-14 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,PayMe India - Data Scientist/Senior Data Scientist - Machine Learning/Python (3-5 yrs),PayMe India,3.9,44,Noida,3-5 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Assistant Vice President/Vice President - Credit/Data Science & Innovation (6-15 yrs),Ad Astra consultants Pvt Ltd,3.9,35,Not found,6-15 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/virtue-analytics.jpg,Virtue Analytics - Data Scientist (3-10 yrs),Virtue Analytics,4.6,9,Chennai,3-10 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Senior Data Scientist - Python/Machine Learning (6-12 yrs),Ad Astra consultants Pvt Ltd,3.9,35,Chandigarh,6-12 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Amsys - Data Science Engineer - Algorithm/Data Pipeline (5-15 yrs),AMSYS IT Services,4.4,6,Not found,5-15 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/cashe-465017.jpg,CASHe - Data Scientist - NLP/Machine Learning (3-8 yrs),CASHe,3.4,22,Hyderabad/Secunderabad,3-8 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/lingaro.jpg,"Senior Data Scientist, Pan India",Lingaro Group,4.2,7,Remote,4-9 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/lingaro.jpg,"Data Scientist, Pan India",Lingaro Group,4.2,7,Remote,3-7 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/securekloud.jpg,SecureKloud - Data Scientist - Machine Learning/Artificial Intelligence (2-10 yrs),SecureKloud Technologies,3.3,61,Chennai,2-10 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/kaleidofin.jpg,Kaleidofin - Principal Data Scientist (8-10 yrs),Kaleidofin,3.4,22,"Chennai, Bengaluru/Bangalore",8-10 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/ula.jpg,Ula - Data Scientist - SQL/Python/BigQuery (4-8 yrs),Ula,3.6,19,Bengaluru/Bangalore,4-8 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/kaleidofin.jpg,Kaleidofin - Senior/Lead - Data Scientist (3-8 yrs),Kaleidofin Pvt. Ltd,3.4,22,"Bengaluru/Bangalore, Chennai",3-8 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/reed-and-willow-talent-advisory-group.jpg,Senior Data Scientist - Python/Numpy (6-12 yrs),Reed & Willow,3.7,18,Bengaluru/Bangalore,6-12 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,MSMEx - Data Scientist - Artificial Intelligence/Machine Learning (3-6 yrs),MSMEx,4.8,4,Pune,3-6 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Data Scientist / ML Engineer,Pursuit Software Development Pvt Ltd,3.4,36,Kolkata,5-10 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/vitasta-consulting.jpg,Data Scientist - KPO (5-8 yrs),Vitasta Consulting Pvt Ltd,4.0,7,Gurgaon/Gurugram,5-8 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/vitasta-consulting.jpg,Data Scientist - Auto/BFS/Chemicals - IIM/ISB/FMS/MDI (4-7 yrs),Vitasta Consulting,4.0,7,Gurgaon/Gurugram,4-7 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/vitasta-consulting.jpg,Data Scientist - IT (5-6 yrs),Vitasta Consulting Pvt Ltd.,4.0,7,Gurgaon/Gurugram,5-6 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/cashe-465017.jpg,CASHe - Data Scientist (2-5 yrs),CASHe,3.4,22,Hyderabad/Secunderabad,2-5 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/seventh-contact-hiring-solutions.jpg,Senior Data Scientist/Lead Data Scientist - Machine Learning/Algorithm/Python (5-13 yrs),Seventh Contact,4.1,8,Pune,5-13 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/my-yoga-teacher.jpg,Data Scientist,Myyogateacher.com,4.7,4,Bangalore / Bengaluru,3-3 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/rpa-infotech.jpg,Data Scientist - Machine Learning,RPA Infotech Pvt.Ltd,3.7,18,Gurgaon / Gurugram,2-7 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Senior Data Scientist,Not Applicable,Not found,Not found,"Bangalore / Bengaluru, Coimbatore, Hyderabad / Secunderabad",9-14 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Data Scientist,Vantageiq Technologies Opc,Not found,Not found,"Chennai, Bangalore Rural",2-7 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Data Scientist - Python/SAS (5-12 yrs),cliqhr.com,4.6,8,Hyderabad/Secunderabad,5-12 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Data Scientist,PayMe India,3.9,44,Noida,3-6 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Paymeindia - Data Scientist - Machine Learning/Predictive Modeling (4-10 yrs),Paymeindia,3.9,44,Noida,4-10 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/ids.jpg,Data Scientist/Senior Scientist - Deep/Machine Learning Algorithms (5-10 yrs),iDS,4.1,14,Bengaluru/Bangalore,5-10 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Senior Data Scientist,Medknow Publications,1.0,1,"Kalyani, Pune",4-9 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Senior Data Scientist,Medknow Publications,1.0,1,Pune,3-6 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/addiox-technologies.jpg,H1B Sponsorship For SAP/Cloud/Data Scientist/Sofware Developer,Addiox Technologies LLC,4.0,1,"Delhi/Ncr, Greater Noida, Gurgaon / Gurugram",4-9 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/a5e-consulting.jpg,Data Scientist - Machine Learning (2-4 yrs),A5E Consulting Pvt Ltd,4.0,29,Not found,2-4 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Junior Data Scientist - Machine Learning System (7-10 yrs),Tamcherry Technologies,4.2,15,Kerala,7-10 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Machine Learning Engineer - Artificial Intelligence (9-12 yrs),Tamcherry Technologies,4.2,15,Others,9-12 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,App Orchid - Lead - Data Scientist (8-13 yrs),Apporchid India Pvt. Ltd.,4.1,21,Hyderabad/Secunderabad,8-13 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/prescience-decision-solutions.jpg,PRESCIENCE - Data Scientist - R/Python (5-8 yrs),PRESCIENCE DECISION SOLUTIONS PRIVATE LIMITED,4.8,6,Bengaluru/Bangalore,5-8 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Data Scientist - Machine/Deep Learning (0-2 yrs),STRYDO TECHNOLOGIES PVT LTD,5.0,5,"Tamil Nadu, Andhra Pradesh",0-2 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,KreditBee - Data Scientist - Power BI/Tableau (2-5 yrs),Kreditbee,3.6,132,Bengaluru/Bangalore,2-5 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/wenger-and-watson.jpg,Vice President - Data Science - IT (15-30 yrs),Wenger and Watson,2.8,45,Bengaluru/Bangalore,15-30 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Assistant Manager - Risk Surveillance (4-6 yrs),Phenom Placements,4.7,7,New Delhi,4-6 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/huquo.jpg,Associate Vice President - Data Scientist - IIT/NIT/IIM/XLRI (8-12 yrs),HuQuo,3.7,15,Gurgaon/Gurugram,8-12 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/huquo.jpg,Vice President - Analytics - Insurance Domain - IIT/IIM/ISB/XLRI (10-15 yrs),HuQuo,3.7,15,Delhi Ncr,10-15 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/huquo.jpg,Assistant Manager/Senior Manager - Data Scientist - IT (2-10 yrs),Huquo,3.7,15,"Bengaluru/Bangalore, Gurgaon/Gurugram",2-10 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/huquo.jpg,Data Scientist - Insurance  (1-8 yrs),Huquo,3.7,15,"Gurgaon/Gurugram, Noida",1-8 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/huquo.jpg,Manager/Senior Manager - Data Scientist/Computer Vision (3-9 yrs),HuQuo,3.7,15,Gurgaon/Gurugram,3-9 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/huquo.jpg,Manager/Senior Manager - Data Scientist/NLP (3-9 yrs),HuQuo,3.7,15,Gurgaon/Gurugram,3-9 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/huquo.jpg,Data Scientist - Analytics Firm (5-8 yrs),Huquo,3.7,15,Gurgaon/Gurugram,5-8 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/huquo.jpg,Manager - Data Scientist - Analytics - KPO (4-8 yrs),Huquo,3.7,15,Gurgaon/Gurugram,4-8 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/huquo.jpg,Lead Assistant Manager - Data Scientist - Python/Machine Learning/Analytics (2-8 yrs),Huquo,3.7,15,Gurgaon/Gurugram,2-8 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/huquo.jpg,Data Scientist - Computer Vision - KPO (5-8 yrs),Huquo,3.7,15,Gurgaon/Gurugram,5-8 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/generico.jpg,Zeno Health - Data Scientist - Supply Chain Domain (3-6 yrs),Generico,3.1,20,Mumbai,3-6 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/zipgrid-172165.jpg,Zipgrid - Data Scientist - Python (2-5 yrs),Zipgrid,2.8,51,Mumbai,2-5 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Tatvic Analytics - Data Scientist Lead - Data Warehousing/Business Intelligence (5-10 yrs),Tatvic Analytics,2.8,47,Ahmedabad,5-10 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/iimjobs-dot-com-162311.jpg,Junior Data Scientist (0-3 yrs),iimjobs.com,4.2,18,Delhi NCR,0-3 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/rooter.jpg,Rooter - Machine Learning Engineer - Hadoop/Hive/Big Data (3-8 yrs),Rooter,3.7,54,Delhi Ncr,3-8 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/rooter.jpg,Rooter - Data Scientist - NLP/Deep Learning (4-9 yrs),Rooter,3.7,54,Delhi Ncr,4-9 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Senior Data Scientist (5-8 yrs),Global Consultants Inc,4.3,12,Bengaluru/Bangalore,5-8 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Lead Data Scientist - Hadoop/Python/PySpark (7-12 yrs),Global Consultants Inc,4.3,12,Bengaluru/Bangalore,7-12 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Lead - Data Scientist - Consulting Firm (7-11 yrs),Global Consultants Inc,4.3,12,Bengaluru/Bangalore,7-11 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Lead Data Analyst - Python/Machine Learning (5-11 yrs),Global Consultants Inc,4.3,12,Bengaluru/Bangalore,5-11 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/huquo.jpg,Senior Manager - Data Scientist + NLP (3-8 yrs),Huquo Consulting,3.7,15,Gurgaon/Gurugram,3-8 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/huquo.jpg,Senior Manager - Data Scientist/Computer Vision (3-9 yrs),Huquo Consulting,3.7,15,Gurgaon/Gurugram,3-9 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/huquo.jpg,Data Scientist - KPO (4-9 yrs),Huquo Consulting,3.7,15,Gurgaon/Gurugram,4-9 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/huquo.jpg,Data Scientist - Analytics (7-14 yrs),HuQuo,3.7,15,"Gurgaon/Gurugram, Bengaluru/Bangalore",7-14 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/huquo.jpg,Data Scientist - KPO (4-8 yrs),HuQuo,3.7,15,"Gurgaon/Gurugram, Bengaluru/Bangalore",4-8 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/huquo.jpg,Data Scientist - NLP - IT (3-8 yrs),HuQuo Consulting Pvt. Ltd.,3.7,15,Gurgaon/Gurugram,3-8 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/huquo.jpg,Data Scientist - BFS (4-12 yrs),HuQuo,3.7,15,"Gurgaon/Gurugram, Bengaluru/Bangalore",4-12 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/huquo.jpg,Manager - Data Scientist - Analytics (4-10 yrs),HuQuo,3.7,15,Gurgaon/Gurugram,4-10 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/huquo.jpg,Manager/Senior Manager - Data Scientist (3-9 yrs),Huquo,3.7,15,"Gurgaon/Gurugram, Bengaluru/Bangalore",3-9 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/mount-talent-consulting.jpg,Data Scientist/Consultant - Python/SQL (5-10 yrs),Value Innovation Private Limited,2.6,89,Bengaluru/Bangalore,5-10 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/mount-talent-consulting.jpg,Lead Data Scientist - Statistical & Mathematical Modeling (3-6 yrs),Mount Talent Consulting,2.6,89,Not found,3-6 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/mount-talent-consulting.jpg,Principal Data Scientist - Time Series Analysis (6-15 yrs),Value Innovation Private Limited,2.6,89,Bengaluru/Bangalore,6-15 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Premier Research - Data Scientist (4-6 yrs),Premier Research Group (India) Pvt Ltd,4.3,11,Bengaluru/Bangalore,4-6 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/okda-solutions.jpg,Software Scientist - C/C++/Python (3-6 yrs),Okda Solutions,4.3,8,Noida,3-6 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/okda-solutions.jpg,Data Scientist - R/Python (4-7 yrs),Okda Solutions,4.3,8,Not found,4-7 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/augusta-infotech.jpg,Data Scientist - Machine Learning/Predictive Modeling (1-10 yrs),Augusta Infotech,4.0,14,Bengaluru/Bangalore,1-10 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/augusta-infotech.jpg,Senior Data Scientist - Deep Learning/NLP (10-13 yrs),Augusta Infotech,4.0,14,"Mumbai, Pune",10-13 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Inxite Out - Data Scientist - R/SQL/Python (2-5 yrs),INXITE-OUT PRIVATE LIMITED,4.3,10,Not found,2-5 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/huquo.jpg,Data Scientist - Deep Learning Solutions (1-6 yrs),Huquo,3.7,15,"Bengaluru/Bangalore, Pune, Gurgaon/Gurugram
													+1 more",1-6 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/huquo.jpg,Data Scientist - Python/Spark/Neural Networks (7-11 yrs),Huquo,3.7,15,Gurgaon/Gurugram,7-11 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/huquo.jpg,Data Scientist - Deep Learning/Neural Networks (6-10 yrs),huquo,3.7,15,Gurgaon/Gurugram,6-10 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/amelia.jpg,IP Soft - Data Scientist - Python/MapReduce/Hadoop (9-12 yrs),IP Soft,3.0,185,Bengaluru/Bangalore,9-12 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/huquo.jpg,Data Scientist - BFSI (3-8 yrs),Huquo Consulting,3.7,15,"Delhi Ncr, Gurgaon/Gurugram",3-8 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/huquo.jpg,Data Scientist - Computer Vision - Consulting Firm (3-12 yrs),Huquo,3.7,15,Gurgaon/Gurugram,3-12 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/huquo.jpg,Data Scientist - KPO (4-7 yrs),HUQUO,3.7,15,Gurgaon/Gurugram,4-7 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/huquo.jpg,Assistant Manager/Manager/Senior Manager - Data Scientist (2-9 yrs),Huquo,3.7,15,"Bengaluru/Bangalore, Gurgaon/Gurugram",2-9 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/huquo.jpg,Data Scientist (4-8 yrs),HuQuo Consulting Pvt. Ltd.,3.7,15,"Patna, Bihar",4-8 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/huquo.jpg,Assistant Manager/Senior Manager - Data Scientist (2-8 yrs),HuQuo Consulting Pvt. Ltd.,3.7,15,"Bengaluru/Bangalore, Gurgaon/Gurugram",2-8 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/huquo.jpg,Junior/Senior Data Scientist - Consulting Firm (1-7 yrs),HuQuo,3.7,15,Mumbai,1-7 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/huquo.jpg,Data Scientist - IT (6-9 yrs),HuQuo,3.7,15,"Gurgaon/Gurugram, Bengaluru/Bangalore",6-9 Yrs
https://static.ambitionbox.com/static/icons/company-placeholder.svg,Data Scientist,Heaps Health Solutions India,3.8,13,"Bangalore / Bengaluru, Hyderabad / Secunderabad",1-4 Yrs
https://static.ambitionbox.com/alpha/company/photos/logos/huquo.jpg,Senior Data Scientist - IT (3-6 yrs),Huquo,3.7,15,Gurgaon/Gurugram,3-6 Yrs
